property_id,business_id,census_year,industry,clue_area,trading_name,business_address,building_address,seating_type,num_seats,lifespan_years,lifespan_group,lon,lat,businesses_at_property,bias_filter,business_status,analysis_usage,street_address,street_avg_lifespan,street_success_rate,street_median_seats,total_businesses,reliability,street_stats_imputed,competitors_300m,same_industry_300m,other_industry_300m,high_competition,industry_ratio,competition_cat,lifespan_numeric,industry_cafe,log_seats,size_small,size_medium,size_large,comp_300m,same_ind_300m,other_ind_300m,comp_density,industry_dominance,high_comp,very_high_comp,isolated,entry_year_norm,is_recent,dist_cbd,property_crowding,street_phillip_court,street_market_lane,street_rakaia_way,street_street,street_footscray_road,street_faraday_street,street_queens_bridge,street_siddeley_street,street_southbank_boulevard,street_corrs_lane,street_domain_road,street_southgate_avenue,street_whiteman_street,street_newquay_promenade,street_drummond_street,street_liverpool_street,street_errol_street,street_star_crescent,street_pelham_street,street_st_kilda_road,street_albert_street,street_hardware_lane,street_victoria_parade,street_spring_street,street_alfred_place,street_hardware_street,street_heffernan_lane,street_kavanagh_street,street_little_la_trobe_street,street_rose_lane,street_sutherland_street,street_victoria_harbour_promenade,street_waterview_walk,street_docklands_drive,street_rosslyn_street,street_elgin_street,street_spencer_street,street_lorimer_street,street_queen_street,street_waratah_place,street_little_lonsdale_street,street_lonsdale_street,street_la_trobe_street,street_clarendon_street,street_a_beckett_street,street_therry_street,street_mckillop_street,on_best_street,on_worst_street
105949,2567,2019,Cafes,Melbourne (CBD),Fjord,"Shop 8, Rear 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Mixed,26,2,1-2 yrs,144.9567679862,-37.81696667597237,6,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,355,286,68,1,0.8033707865168539,Very High (>50),2,1,3.295836866004329,1,0,0,355,286,68,3.55,0.8033707865168539,1,1,0,0.8095238095238095,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2568,2015,Cafes,Melbourne (CBD),Mr Fusion,"Shop 2, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,40,6,6-8 yrs,144.9567679862,-37.81696667597237,7,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,277,226,50,1,0.8129496402877698,Very High (>50),6,1,3.713572066704308,1,0,0,277,226,50,2.77,0.8129496402877698,1,1,0,0.6190476190476191,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2570,2010,Takeaway,Melbourne (CBD),King's Asian Cafe,"Shop 4, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,3,5,3-5 yrs,144.9567679863,-37.81696667609964,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,200,36,163,1,0.1791044776119403,Very High (>50),5,0,1.3862943611198906,1,0,0,200,36,163,2,0.1791044776119403,1,1,0,0.38095238095238093,0,0.7960248388915495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2571,2015,Takeaway,Melbourne (CBD),Kinship & Co,"Shop 11, Rear 540-542 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Mixed,18,7,6-8 yrs,144.9567679862,-37.81696667597237,7,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,277,50,226,1,0.17985611510791366,Very High (>50),7,0,2.9444389791664403,1,0,0,277,50,226,2.77,0.17985611510791366,1,1,0,0.6190476190476191,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2572,2015,Cafes,Melbourne (CBD),Kraken & Crew,"Shop 5, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,42,2,1-2 yrs,144.9567679862,-37.81696667597237,7,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,277,226,50,1,0.8129496402877698,Very High (>50),2,1,3.7612001156935624,0,1,0,277,226,50,2.77,0.8129496402877698,1,1,0,0.6190476190476191,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2573,2002,Takeaway,Melbourne (CBD),Lady Jade Tea House,"Shop 4, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,6,6,6-8 yrs,144.95677747273254,-37.81696805148166,4,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,71,7,63,1,0.09722222222222222,Very High (>50),6,0,1.9459101490553132,1,0,0,71,7,63,0.71,0.09722222222222222,1,1,0,0,0,0.7951670133234691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2574,2017,Takeaway,Melbourne (CBD),Lakmi Ceylon,"Kiosk , 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Outdoor,6,2,1-2 yrs,144.9567679862,-37.81696667597237,6,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,323,60,262,1,0.18518518518518517,Very High (>50),2,0,1.9459101490553132,1,0,0,323,60,262,3.23,0.18518518518518517,1,1,0,0.7142857142857143,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2575,2015,Takeaway,Melbourne (CBD),Lb2,"Shop 4, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,16,7,6-8 yrs,144.9567679862,-37.81696667597237,7,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,277,50,226,1,0.17985611510791366,Very High (>50),7,0,2.833213344056216,1,0,0,277,50,226,2.77,0.17985611510791366,1,1,0,0.6190476190476191,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2576,2013,Takeaway,Melbourne (CBD),Lil Diablos,"Kiosk , 540-542 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Outdoor,6,2,1-2 yrs,144.9567679862,-37.816966676092534,6,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,228,40,187,1,0.17467248908296942,Very High (>50),2,0,1.9459101490553132,1,0,0,228,40,187,2.28,0.17467248908296942,1,1,0,0.5238095238095238,0,0.7960248483236461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2577,2013,Cafes,Melbourne (CBD),Maksuki Japanese Cafe,"Shop 2, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,38,2,1-2 yrs,144.9567679862,-37.816966676092534,6,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,228,187,40,1,0.8165938864628821,Very High (>50),2,1,3.6635616461296463,1,0,0,228,187,40,2.28,0.8165938864628821,1,1,0,0.5238095238095238,0,0.7960248483236461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2578,2004,Cafes,Melbourne (CBD),Mangrove Jacks,"Shop 5, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,86,11,9-12 yrs,144.95677747273254,-37.81696805148166,4,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,102,87,14,1,0.8446601941747572,Very High (>50),11,1,4.465908118654584,0,0,1,102,87,14,1.02,0.8446601941747572,1,1,0,0.09523809523809523,0,0.7951670133234691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2579,2010,Cafes,Melbourne (CBD),Piccolocino,"Shop 8, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Mixed,30,9,9-12 yrs,144.9567679863,-37.81696667609964,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,200,163,36,1,0.8109452736318408,Very High (>50),9,1,3.4339872044851463,1,0,0,200,163,36,2,0.8109452736318408,1,1,0,0.38095238095238093,0,0.7960248388915495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2580,2002,Takeaway,Melbourne (CBD),The Gourmet Gulp,"Shop 1, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,18,13,>12 yrs,144.95677747273254,-37.81696805148166,4,FALSE,Long-term Success (Closed),Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,71,7,63,1,0.09722222222222222,Very High (>50),13,0,2.9444389791664403,1,0,0,71,7,63,0.71,0.09722222222222222,1,1,0,0,0,0.7951670133234691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,2582,2019,Cafes,Melbourne (CBD),Vault Espresso Bar,"Shop 5, 540 Little Collins Street MELBOURNE 3000",538-542 Little Collins Street MELBOURNE 3000,Seats - Indoor,25,1,1-2 yrs,144.9567679862,-37.81696667597237,6,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,355,286,68,1,0.8033707865168539,Very High (>50),1,1,3.258096538021482,1,0,0,355,286,68,3.55,0.8033707865168539,1,1,0,0.8095238095238095,1,0.7960248420617503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2583,2006,Takeaway,Melbourne (CBD),Bambini Barrista,"Shop 7, 530 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Mixed,26,15,>12 yrs,144.9571194391247,-37.81688111997319,2,FALSE,Long-term Success (Closed),Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,122,18,103,1,0.14634146341463414,Very High (>50),15,0,3.295836866004329,1,0,0,122,18,103,1.22,0.14634146341463414,1,1,0,0.19047619047619047,0,0.7571864545314504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2584,2017,Takeaway,Melbourne (CBD),Boombap,"Shop 8, 530 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Indoor,4,2,1-2 yrs,144.95710995453825,-37.8168797463,4,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,332,62,269,1,0.18618618618618618,Very High (>50),2,0,1.6094379124341003,1,0,0,332,62,269,3.32,0.18618618618618618,1,1,0,0.7142857142857143,1,0.758036387141387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2585,2010,Cafes,Melbourne (CBD),Chestnut Exchange Cafe,"Shop 9, 532 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Mixed,84,9,9-12 yrs,144.95710995488002,-37.816879746249995,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,213,174,38,1,0.8130841121495327,Very High (>50),9,1,4.442651256490317,0,0,1,213,174,38,2.13,0.8130841121495327,1,1,0,0.38095238095238093,0,0.7580363512002896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2586,2008,Cafes,Melbourne (CBD),Exchange Gourmet,"Shop 3, 530-536 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Indoor,42,2,1-2 yrs,144.9571099548624,-37.816879746249995,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,151,128,22,1,0.8421052631578947,Very High (>50),2,1,3.7612001156935624,0,1,0,151,128,22,1.51,0.8421052631578947,1,1,0,0.2857142857142857,0,0.7580363529159365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2587,2002,Cafes,Melbourne (CBD),Fare Exchange Cafe,"Shop 9, 532 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Mixed,78,4,3-5 yrs,144.9571194391247,-37.81688111997319,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,79,70,8,1,0.875,Very High (>50),4,1,4.3694478524670215,0,1,0,79,70,8,0.79,0.875,1,1,0,0,0,0.7571864545314504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2588,2013,Takeaway,Melbourne (CBD),Genmai Cuisine,"Shop 8, 530 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Indoor,3,4,3-5 yrs,144.95710995498845,-37.8168797463,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,241,42,198,1,0.17355371900826447,Very High (>50),4,0,1.3862943611198906,1,0,0,241,42,198,2.41,0.17355371900826447,1,1,0,0.5238095238095238,0,0.7580363433093765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2589,2008,Takeaway,Melbourne (CBD),Hudsons Coffee,"Shop 5, 530 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Outdoor,13,13,>12 yrs,144.9571099548624,-37.816879746249995,5,FALSE,Long-term Success (Closed),Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,151,22,128,1,0.14473684210526316,Very High (>50),13,0,2.6390573296152584,1,0,0,151,22,128,1.51,0.14473684210526316,1,1,0,0.2857142857142857,0,0.7580363529159365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2590,2010,Takeaway,Melbourne (CBD),Little Wish,"Shop 10, 530-536 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Indoor,14,7,6-8 yrs,144.95710995488002,-37.816879746249995,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,213,38,174,1,0.17757009345794392,Very High (>50),7,0,2.70805020110221,1,0,0,213,38,174,2.13,0.17757009345794392,1,1,0,0.38095238095238093,0,0.7580363512002896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2592,2019,Cafes,Melbourne (CBD),Pho Nung Vietnamese Restaurant,"Shop 9, 530 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Mixed,84,3,3-5 yrs,144.95710995453825,-37.8168797463,4,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,368,297,70,1,0.8048780487804879,Very High (>50),3,1,4.442651256490317,0,0,1,368,297,70,3.68,0.8048780487804879,1,1,0,0.8095238095238095,1,0.758036387141387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2593,2006,Cafes,Melbourne (CBD),Salto Cafe & Bistro,"Shop 9, 532 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Mixed,100,4,3-5 yrs,144.9571194391247,-37.81688111997319,2,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,122,103,18,1,0.8373983739837398,Very High (>50),4,1,4.61512051684126,0,0,1,122,103,18,1.22,0.8373983739837398,1,1,0,0.19047619047619047,0,0.7571864545314504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2594,2010,Takeaway,Melbourne (CBD),K Shock Japaneses Bento Box,"Shop 8, 530 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Indoor,3,3,3-5 yrs,144.95710995488002,-37.816879746249995,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,213,38,174,1,0.17757009345794392,Very High (>50),3,0,1.3862943611198906,1,0,0,213,38,174,2.13,0.17757009345794392,1,1,0,0.38095238095238093,0,0.7580363512002896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105950,2595,2008,Takeaway,Melbourne (CBD),Skew'd,"Suite 608, 530-536 Little Collins Street MELBOURNE 3000",520-536 Little Collins Street MELBOURNE 3000,Seats - Indoor,20,2,1-2 yrs,144.9571099548624,-37.816879746249995,5,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,151,22,128,1,0.14473684210526316,Very High (>50),2,0,3.044522437723423,1,0,0,151,22,128,1.51,0.14473684210526316,1,1,0,0.2857142857142857,0,0.7580363529159365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105953,2598,2019,Takeaway,Melbourne (CBD),Benny Burger,"Suite 1, Ground , 430 Little Collins Street MELBOURNE 3000",430-436 Little Collins Street MELBOURNE 3000,Mixed,25,1,1-2 yrs,144.9601098028,-37.81596941067596,2,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,501,112,388,1,0.22310756972111553,Very High (>50),1,0,3.258096538021482,1,0,0,501,112,388,5.01,0.22310756972111553,1,1,0,0.8095238095238095,1,0.42348189328521063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105953,2599,2008,Cafes,Melbourne (CBD),Bistro Vue,"Suite 5, Ground , 430-436 Little Collins Street MELBOURNE 3000",430-436 Little Collins Street MELBOURNE 3000,Seats - Indoor,70,11,9-12 yrs,144.9601098031,-37.81596941026595,3,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,223,179,43,1,0.7991071428571429,Very High (>50),11,1,4.2626798770413155,0,1,0,223,179,43,2.23,0.7991071428571429,1,1,0,0.2857142857142857,0,0.4234818389191003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105953,2600,2008,Cafes,Melbourne (CBD),Cafe Vue,"Suite 1, Ground 0, 430 Little Collins Street MELBOURNE 3000",430-436 Little Collins Street MELBOURNE 3000,Mixed,62,11,9-12 yrs,144.9601098031,-37.81596941026595,3,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,223,179,43,1,0.7991071428571429,Very High (>50),11,1,4.143134726391533,0,1,0,223,179,43,2.23,0.7991071428571429,1,1,0,0.2857142857142857,0,0.4234818389191003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105953,2602,2019,Cafes,Melbourne (CBD),Iki-Jime,430 Little Collins Street MELBOURNE 3000,430-436 Little Collins Street MELBOURNE 3000,Mixed,122,2,1-2 yrs,144.9601098028,-37.81596941067596,2,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,501,388,112,1,0.7729083665338645,Very High (>50),2,1,4.812184355372417,0,0,1,501,388,112,5.01,0.7729083665338645,1,1,0,0.8095238095238095,1,0.42348189328521063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105953,2604,2006,Cafes,Melbourne (CBD),Vue De Monde,"Suite 3, Ground , 430-436 Little Collins Street MELBOURNE 3000",430-436 Little Collins Street MELBOURNE 3000,Seats - Indoor,60,7,6-8 yrs,144.9601192661499,-37.81597076939002,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,176,146,29,1,0.8248587570621468,Very High (>50),7,1,4.110873864173311,0,1,0,176,146,29,1.76,0.8248587570621468,1,1,0,0.19047619047619047,0,0.42275296536308615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105954,2605,2010,Takeaway,Melbourne (CBD),Baristar On Lt Collins,"Shop 1, Ground , 422 Little Collins Street MELBOURNE 3000",422-428 Little Collins Street MELBOURNE 3000,Seats - Outdoor,4,5,3-5 yrs,144.9603262827,-37.815907510939894,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,286,57,228,1,0.1986062717770035,Very High (>50),5,0,1.6094379124341003,1,0,0,286,57,228,2.86,0.1986062717770035,1,1,0,0.38095238095238093,0,0.40049492817947785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105955,2606,2009,Cafes,Melbourne (CBD),Brisq,396 Little Collins Street MELBOURNE 3000,392-396 Little Collins Street MELBOURNE 3000,Seats - Indoor,60,3,3-5 yrs,144.96153089125,-37.81556336889552,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,355,273,81,1,0.7668539325842697,Very High (>50),3,1,4.110873864173311,0,1,0,355,273,81,3.55,0.7668539325842697,1,1,0,0.3333333333333333,0,0.2789816615674224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105955,2607,2002,Cafes,Melbourne (CBD),Cafe Downunder,392-396 Little Collins Street MELBOURNE 3000,392-396 Little Collins Street MELBOURNE 3000,Seats - Indoor,55,7,6-8 yrs,144.96154034339344,-37.81556472158442,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,148,122,25,1,0.8187919463087249,Very High (>50),7,1,4.02535169073515,0,1,0,148,122,25,1.48,0.8187919463087249,1,1,0,0,0,0.2784454333596805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105955,2608,2014,Cafes,Melbourne (CBD),Marroo,396 Little Collins Street MELBOURNE 3000,392-396 Little Collins Street MELBOURNE 3000,Seats - Indoor,69,6,6-8 yrs,144.96153089125,-37.81556336930092,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,480,365,114,1,0.7588357588357588,Very High (>50),6,1,4.248495242049359,0,1,0,480,365,114,4.8,0.7588357588357588,1,1,0,0.5714285714285714,0,0.2789816967199161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105956,2609,2002,Cafes,Melbourne (CBD),Mr Birds Myo,"Ground , 384 Little Collins Street MELBOURNE 3000",384-390 Little Collins Street MELBOURNE 3000,Mixed,58,7,6-8 yrs,144.9617476861053,-37.81560783787337,1,FALSE,Closed Business,Use in All Analysis,Little Collins Street,6.634730538922156,17.964071856287426,30,167,High (10+),FALSE,149,123,25,1,0.82,Very High (>50),7,1,4.07753744390572,0,1,0,149,123,25,1.49,0.82,1,1,0,0,0,0.268706350440159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
